,Unnamed: 0.1,Unnamed: 0,id,protein_id,annotation,locus_tag,gene,start,end,strand,accession,Exp.,DeepSecE,DeepSecE(0.6),Effectidor
204,204,204,211,WP_122295160.1,hypothetical protein,PSPTO_RS01085,,230045,231076,-,NC_004578.1,0,0,0,0
205,205,205,212,WP_005768535.1,hypothetical protein,PSPTO_RS01090,,231080,232075,-,NC_004578.1,0,0,0,0
206,206,206,213,WP_005768531.1,DUF2384 domain-containing protein,PSPTO_RS01095,,232469,232945,-,NC_004578.1,0,0,0,1
207,207,207,215,WP_005768530.1,hypothetical protein,PSPTO_RS01105,,233476,234099,-,NC_004578.1,0,0,0,0
208,208,208,216,WP_011103031.1,diaminopimelate decarboxylase,PSPTO_RS01110,lysA,234287,235525,-,NC_004578.1,0,0,0,0
209,209,209,217,WP_011103032.1,DMT family transporter,PSPTO_RS01115,,235527,236402,-,NC_004578.1,0,0,0,0
210,210,210,218,WP_011103033.1,lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein,PSPTO_RS01120,,236402,237685,-,NC_004578.1,0,0,0,0
211,211,211,219,WP_011103034.1,LysR family transcriptional regulator,PSPTO_RS01125,,237840,238775,+,NC_004578.1,0,0,0,0
212,212,212,220,WP_011103035.1,type II toxin-antitoxin system RelE/ParE family toxin,PSPTO_RS01130,,239026,239304,+,NC_004578.1,0,0,0,0
213,213,213,221,WP_005739893.1,HigA family addiction module antitoxin,PSPTO_RS01135,,239314,239619,+,NC_004578.1,0,0,0,0
214,214,214,222,WP_005768515.1,accessory factor UbiK family protein,PSPTO_RS01140,,239653,239934,-,NC_004578.1,0,0,0,0
215,215,215,223,WP_002555808.1,P-II family nitrogen regulator,PSPTO_RS01145,glnK,240354,240692,+,NC_004578.1,0,0,0,0
216,216,216,224,WP_005739890.1,ammonium transporter,PSPTO_RS01150,,240728,242065,+,NC_004578.1,0,0,0,0
217,217,217,225,WP_005768513.1,secondary thiamine-phosphate synthase enzyme YjbQ,PSPTO_RS01155,,242307,242732,+,NC_004578.1,0,0,0,0
218,218,218,226,WP_005768511.1,hypothetical protein,PSPTO_RS01160,,242831,243160,+,NC_004578.1,0,0,0,0
219,219,219,227,WP_005768510.1,HAD family hydrolase,PSPTO_RS01165,,243235,243927,-,NC_004578.1,0,0,0,0
220,220,220,228,WP_007246535.1,tyrosine recombinase XerC,PSPTO_RS01170,xerC,243920,244819,-,NC_004578.1,0,0,0,0
221,221,221,229,WP_011103037.1,DUF484 family protein,PSPTO_RS01175,,244822,245556,-,NC_004578.1,0,0,0,0
222,222,222,230,WP_011103038.1,diaminopimelate epimerase,PSPTO_RS01180,dapF,245570,246400,-,NC_004578.1,0,0,0,0
223,223,223,231,WP_011103039.1,diaminopimelate decarboxylase,PSPTO_RS01185,lysA,246405,247652,-,NC_004578.1,0,0,0,0
224,224,224,232,WP_011103040.1,lipoprotein,PSPTO_RS01190,,247662,247808,-,NC_004578.1,0,0,0,0
225,225,225,233,WP_005768497.1,iron donor protein CyaY,PSPTO_RS01195,cyaY,248015,248347,+,NC_004578.1,0,0,0,0
226,226,226,234,WP_005613644.1,DUF1289 domain-containing protein,PSPTO_RS01200,,248350,248586,+,NC_004578.1,0,0,0,0
227,227,227,235,WP_007246537.1,nucleoside diphosphate kinase regulator,PSPTO_RS01205,rnk,248724,249131,+,NC_004578.1,0,0,0,0
228,228,228,236,WP_011103041.1,class I adenylate cyclase,PSPTO_RS01220,,249596,252442,-,NC_004578.1,0,0,0,0
229,229,229,237,WP_005768492.1,TIGR02647 family protein,PSPTO_RS01225,,252625,252873,-,NC_004578.1,0,0,0,0
230,230,230,238,WP_005768491.1,hypothetical protein,PSPTO_RS01230,,253090,253365,-,NC_004578.1,0,0,0,0
231,231,231,239,WP_011103042.1,glutamate/aspartate:proton symporter GltP,PSPTO_RS01235,gltP,253459,254790,-,NC_004578.1,0,0,0,0
232,232,232,240,WP_003318100.1,30S ribosomal protein S6--L-glutamate ligase,PSPTO_RS01240,rimK,255243,256148,-,NC_004578.1,0,0,0,0
233,233,233,241,WP_172679536.1,ATP-dependent zinc protease,PSPTO_RS01245,,256145,256588,-,NC_004578.1,0,0,0,0
234,234,234,242,WP_005768488.1,EAL domain-containing protein,PSPTO_RS01250,,256638,257420,-,NC_004578.1,0,0,0,0
235,235,235,243,WP_003377907.1,S4 domain-containing protein,PSPTO_RS01255,,257588,257995,+,NC_004578.1,0,0,0,0
236,236,236,244,WP_005613652.1,Hsp33 family molecular chaperone HslO,PSPTO_RS01260,hslO,258156,259058,+,NC_004578.1,0,0,0,0
237,237,237,245,WP_005613653.1,phosphoenolpyruvate carboxykinase,PSPTO_RS01265,,259238,260782,+,NC_004578.1,0,0,0,0
238,238,238,246,WP_007246542.1,type II toxin-antitoxin system Phd/YefM family antitoxin,PSPTO_RS01270,,261079,261330,+,NC_004578.1,0,0,0,0
239,239,239,247,WP_005768484.1,type II toxin-antitoxin system RelE/ParE family toxin,PSPTO_RS01275,,261343,261693,+,NC_004578.1,0,1,0,0
240,240,240,248,WP_024666863.1,hypothetical protein,PSPTO_RS01280,,261996,262448,-,NC_004578.1,0,0,0,0
241,241,241,249,WP_046463847.1,hypothetical protein,PSPTO_RS01285,,262839,263453,-,NC_004578.1,0,0,0,0
242,242,242,250,WP_046463848.1,hypothetical protein,PSPTO_RS01290,,263550,264257,-,NC_004578.1,0,1,1,1
243,243,243,251,WP_074843309.1,hypothetical protein,PSPTO_RS01295,,264386,264835,-,NC_004578.1,0,0,0,0
244,244,244,252,WP_011103045.1,cupin domain-containing protein,PSPTO_RS01300,,265284,265997,-,NC_004578.1,0,1,1,0
245,245,245,253,WP_011103046.1,GNAT family N-acetyltransferase,PSPTO_RS01310,,266158,267015,-,NC_004578.1,0,0,0,0
246,246,246,254,WP_005771069.1,haloacid dehalogenase type II,PSPTO_RS01315,,267549,268217,+,NC_004578.1,0,0,0,0
247,247,247,255,WP_011103048.1,FAD-binding oxidoreductase,PSPTO_RS01320,,268284,269558,+,NC_004578.1,0,0,0,0
248,248,248,256,WP_011103049.1,ABC transporter substrate-binding protein,PSPTO_RS01325,,269650,271287,+,NC_004578.1,0,0,0,0
249,249,249,257,WP_005771075.1,ABC transporter permease,PSPTO_RS01330,,271319,272275,+,NC_004578.1,0,0,0,0
250,250,250,258,WP_005771077.1,ABC transporter permease,PSPTO_RS01335,,272272,273150,+,NC_004578.1,0,0,0,0
251,251,251,259,WP_011103050.1,ABC transporter ATP-binding protein,PSPTO_RS01340,,273152,274993,+,NC_004578.1,0,0,0,0
252,252,252,260,WP_003382315.1,(2Fe-2S)-binding protein,PSPTO_RS01345,,274990,275301,+,NC_004578.1,0,0,0,0
253,253,253,261,WP_007247117.1,FAD-dependent oxidoreductase,PSPTO_RS01350,,275280,276689,+,NC_004578.1,0,0,0,0
254,254,254,262,WP_011103051.1,FAD-binding oxidoreductase,PSPTO_RS01355,,276686,277840,+,NC_004578.1,0,0,0,0
255,255,255,263,WP_011103052.1,acetylornithine deacetylase,PSPTO_RS01360,argE,277837,278994,+,NC_004578.1,0,0,0,0
256,256,256,264,WP_011103053.1,NAD-dependent succinate-semialdehyde dehydrogenase,PSPTO_RS01365,,279109,280566,+,NC_004578.1,0,0,0,0
257,257,257,265,WP_010207549.1,glyoxylate/hydroxypyruvate reductase A,PSPTO_RS01370,,280829,281758,-,NC_004578.1,0,0,0,0
258,258,258,266,WP_011103055.1,4-aminobutyrate--2-oxoglutarate transaminase,PSPTO_RS01375,gabT,282043,283347,+,NC_004578.1,0,0,0,0
259,259,259,267,WP_011103056.1,hypothetical protein,PSPTO_RS01380,,283423,284079,+,NC_004578.1,0,1,1,0
260,260,260,268,WP_002555947.1,Lrp/AsnC family transcriptional regulator,PSPTO_RS01385,,284127,284615,+,NC_004578.1,0,0,0,0
261,261,261,269,WP_007247110.1,transposase,PSPTO_RS01390,,284644,285102,-,NC_004578.1,0,0,0,0
262,262,262,270,WP_011103057.1,methyl-accepting chemotaxis protein,PSPTO_RS01395,,285536,287032,+,NC_004578.1,0,0,0,0
263,263,263,271,WP_011103058.1,ABC transporter ATP-binding protein,PSPTO_RS01400,,287061,288644,-,NC_004578.1,0,0,0,0
264,264,264,272,WP_011103059.1,ABC transporter permease,PSPTO_RS01405,,288646,289668,-,NC_004578.1,0,0,0,0
265,265,265,273,WP_005739846.1,microcin C ABC transporter permease YejB,PSPTO_RS01410,yejB,289668,290735,-,NC_004578.1,0,0,0,0
266,266,266,274,WP_046463852.1,extracellular solute-binding protein,PSPTO_RS01415,,290737,292620,-,NC_004578.1,0,0,0,0
267,267,267,275,WP_044392586.1,TonB-dependent receptor,PSPTO_RS01420,,292765,295590,-,NC_004578.1,0,0,0,0
268,268,268,276,WP_005739842.1,biopolymer transporter ExbD,PSPTO_RS01425,,295690,296091,-,NC_004578.1,0,0,0,0
269,269,269,277,WP_011103062.1,MotA/TolQ/ExbB proton channel family protein,PSPTO_RS01430,,296091,296798,-,NC_004578.1,0,0,0,0
270,270,270,278,WP_052746256.1,energy transducer TonB,PSPTO_RS01435,,296849,297652,-,NC_004578.1,0,0,0,0
271,271,271,279,WP_046463853.1,aminotransferase class V-fold PLP-dependent enzyme,PSPTO_RS01440,,298850,300004,-,NC_004578.1,0,0,0,0
272,272,272,280,WP_005613713.1,Lrp/AsnC family transcriptional regulator,PSPTO_RS01445,,300484,300954,+,NC_004578.1,0,0,0,0
273,273,273,281,WP_005771123.1,hypothetical protein,PSPTO_RS01450,,301038,301292,+,NC_004578.1,0,0,0,0
274,274,274,282,WP_011103065.1,XRE family transcriptional regulator,PSPTO_RS01455,,301329,302462,-,NC_004578.1,0,0,0,0
275,275,275,283,WP_003377258.1,HAD family hydrolase,PSPTO_RS01460,,302698,303372,-,NC_004578.1,0,0,0,0
276,276,276,284,WP_011103067.1,hypothetical protein,PSPTO_RS01465,,303927,304415,+,NC_004578.1,0,0,0,0
277,277,277,285,WP_011103068.1,DUF805 domain-containing protein,PSPTO_RS01470,,304528,304968,-,NC_004578.1,0,0,0,0
278,278,278,286,WP_007247158.1,DUF4190 domain-containing protein,PSPTO_RS01475,,304985,305341,-,NC_004578.1,0,0,0,0
279,279,279,287,WP_226992677.1,M24 family metallopeptidase,PSPTO_RS01480,,305562,306425,-,NC_004578.1,0,0,0,0
280,280,280,288,WP_007247160.1,DNA binding protein,PSPTO_RS01485,,306711,307076,-,NC_004578.1,0,0,0,0
281,281,281,289,WP_046463854.1,hypothetical protein,PSPTO_RS01490,,307260,308024,-,NC_004578.1,0,0,0,0
282,282,282,290,WP_005737305.1,hypothetical protein,PSPTO_RS01495,,308181,308516,-,NC_004578.1,0,0,0,0
283,283,283,292,WP_011103073.1,restriction endonuclease subunit S,PSPTO_RS01505,,309736,310818,-,NC_004578.1,0,0,0,0
284,284,284,293,WP_201367524.1,N-6 DNA methylase,PSPTO_RS01510,,311001,312809,-,NC_004578.1,0,0,0,0
285,285,285,294,WP_057443212.1,site-specific integrase,PSPTO_RS01515,,314187,315395,+,NC_004578.1,0,0,0,0
286,286,286,295,WP_057443213.1,hypothetical protein,PSPTO_RS01520,,315392,315895,-,NC_004578.1,0,0,0,0
287,287,287,296,WP_011103075.1,helix-turn-helix domain-containing protein,PSPTO_RS01525,,316071,316271,+,NC_004578.1,0,0,0,0
288,288,288,297,WP_162491839.1,hypothetical protein,PSPTO_RS01530,,316271,316423,+,NC_004578.1,0,0,0,0
289,289,289,298,WP_032632622.1,helix-turn-helix domain-containing protein,PSPTO_RS01535,,316582,316782,+,NC_004578.1,0,0,0,0
290,290,290,299,WP_005741073.1,IS21-like element ISPsy4 family helper ATPase IstB,PSPTO_RS01540,istB,316980,317789,-,NC_004578.1,0,0,0,0
291,291,291,300,WP_002551322.1,IS21-like element ISPsy4 family transposase,PSPTO_RS01545,istA,317786,318808,-,NC_004578.1,0,0,0,1
292,292,292,301,WP_011103078.1,hypothetical protein,PSPTO_RS01550,,319381,319689,+,NC_004578.1,0,0,0,0
293,293,293,302,WP_011103079.1,hypothetical protein,PSPTO_RS01555,,319703,319903,+,NC_004578.1,0,0,0,0
294,294,294,303,WP_057443286.1,hypothetical protein,PSPTO_RS01560,,320315,320710,-,NC_004578.1,0,1,1,1
295,295,295,304,WP_011103080.1,hypothetical protein,PSPTO_RS01565,,320707,320928,-,NC_004578.1,0,0,0,1
296,296,296,305,WP_011103081.1,hypothetical protein,PSPTO_RS01570,,322507,322830,+,NC_004578.1,0,0,0,0
297,297,297,306,WP_011103082.1,hypothetical protein,PSPTO_RS01575,,322827,323117,+,NC_004578.1,0,0,0,0
298,298,298,307,WP_011103083.1,recombinase family protein,PSPTO_RS01580,,323239,323856,+,NC_004578.1,0,0,0,0
299,299,299,308,WP_046463816.1,FAD-dependent monooxygenase,PSPTO_RS01590,,324283,325494,+,NC_004578.1,0,0,0,0
300,300,300,309,WP_011103085.1,NADP-dependent succinate-semialdehyde dehydrogenase,PSPTO_RS01595,gabD,325765,327207,+,NC_004578.1,0,0,0,0
301,301,301,310,WP_011103086.1,4-aminobutyrate--2-oxoglutarate transaminase,PSPTO_RS01600,gabT,327391,328671,+,NC_004578.1,0,0,0,0
302,302,302,311,WP_046463817.1,response regulator,PSPTO_RS01605,,328828,330219,+,NC_004578.1,0,1,0,0
303,303,303,312,WP_005763415.1,sensor domain-containing diguanylate cyclase,PSPTO_RS01615,,330437,331435,-,NC_004578.1,0,1,1,0
304,304,304,313,WP_044393593.1,acyl-CoA desaturase,PSPTO_RS01620,,331569,332753,-,NC_004578.1,0,0,0,0
305,305,305,314,WP_011103090.1,EAL domain-containing protein,PSPTO_RS01625,,332910,334841,+,NC_004578.1,0,0,0,0
306,306,306,315,WP_002551397.1,sulfur starvation response protein OscA,PSPTO_RS01630,oscA,335032,335214,+,NC_004578.1,0,0,0,0
307,307,307,316,WP_011103091.1,sulfate ABC transporter substrate-binding protein,PSPTO_RS01635,,335361,336377,+,NC_004578.1,0,0,0,0
308,308,308,317,WP_005763424.1,sulfate ABC transporter permease subunit CysT,PSPTO_RS01640,cysT,336472,337293,+,NC_004578.1,0,0,0,0
309,309,309,318,WP_003380253.1,sulfate ABC transporter permease subunit CysW,PSPTO_RS01645,cysW,337307,338179,+,NC_004578.1,0,0,0,0
310,310,310,319,WP_003380252.1,sulfate ABC transporter ATP-binding protein,PSPTO_RS01650,,338182,339162,+,NC_004578.1,0,0,0,0
311,311,311,320,WP_011103092.1,DUF962 domain-containing protein,PSPTO_RS01655,,339425,339949,-,NC_004578.1,0,0,0,0
312,312,312,321,WP_011103093.1,Crp/Fnr family transcriptional regulator,PSPTO_RS01660,,340034,340738,+,NC_004578.1,0,0,0,0
313,313,313,322,WP_007247176.1,extracellular solute-binding protein,PSPTO_RS01665,,340857,341858,+,NC_004578.1,0,0,0,0
314,314,314,323,WP_011103094.1,iron ABC transporter permease,PSPTO_RS01670,,342066,343682,+,NC_004578.1,0,0,0,0
315,315,315,324,WP_005763440.1,glycine cleavage system aminomethyltransferase GcvT,PSPTO_RS01675,gcvT,343836,344918,+,NC_004578.1,0,0,0,0
316,316,316,325,WP_011103095.1,glycine cleavage system protein GcvH,PSPTO_RS01680,gcvH,344962,345348,+,NC_004578.1,0,0,0,0
317,317,317,326,WP_003380209.1,DUF2388 domain-containing protein,PSPTO_RS01685,,345431,345751,-,NC_004578.1,0,0,0,0
318,318,318,327,WP_005763446.1,GspE/PulE family protein,PSPTO_RS01690,,345891,347675,-,NC_004578.1,0,0,0,0
319,319,319,328,WP_005763448.1,hypothetical protein,PSPTO_RS01695,,347786,348133,-,NC_004578.1,0,0,0,0
320,320,320,329,WP_011103096.1,Lrp/AsnC family transcriptional regulator,PSPTO_RS01700,,348259,348738,+,NC_004578.1,0,0,0,0
321,321,321,330,WP_005763452.1,CYTH domain-containing protein,PSPTO_RS01720,,349816,351183,-,NC_004578.1,0,0,0,0
322,322,322,331,WP_005763453.1,acetylornithine deacetylase,PSPTO_RS01725,argE,351346,352494,+,NC_004578.1,0,0,0,0
323,323,323,332,WP_005763455.1,amino-acid N-acetyltransferase,PSPTO_RS01730,argA,352618,353916,+,NC_004578.1,0,0,0,0
324,324,324,333,WP_005763456.1,glutamate--cysteine ligase,PSPTO_RS01735,gshA,354040,355629,-,NC_004578.1,0,0,0,0
325,325,325,334,WP_005763459.1,PaaI family thioesterase,PSPTO_RS01740,,355873,356256,-,NC_004578.1,0,0,0,0
326,326,326,335,WP_005763462.1,RNA-binding transcriptional accessory protein,PSPTO_RS01745,,356256,358577,-,NC_004578.1,0,0,0,0
327,327,327,336,WP_003380226.1,two-component system response regulator OmpR,PSPTO_RS01750,ompR,358877,359617,+,NC_004578.1,0,0,0,0
328,328,328,337,WP_005763465.1,ATP-binding protein,PSPTO_RS01755,,359781,361091,+,NC_004578.1,0,0,0,0
329,329,329,338,WP_011103099.1,inhibitor of vertebrate lysozyme family protein,PSPTO_RS01760,,361341,361808,-,NC_004578.1,0,0,0,0
330,330,330,339,WP_003380232.1,DUF1328 domain-containing protein,PSPTO_RS01765,,361811,361975,-,NC_004578.1,0,0,0,0
331,331,331,340,WP_011103100.1,hypothetical protein,PSPTO_RS01770,,362035,362322,-,NC_004578.1,0,0,0,0
332,332,332,341,WP_005763472.1,BON domain-containing protein,PSPTO_RS01775,,362552,363391,-,NC_004578.1,0,0,0,0
333,333,333,342,WP_003380235.1,sigma-54-dependent response regulator transcription factor AlgB,PSPTO_RS01780,algB,363589,364935,+,NC_004578.1,0,0,0,0
334,334,334,343,WP_011103101.1,ATP-binding protein,PSPTO_RS01785,,364946,366733,+,NC_004578.1,0,0,0,0
335,335,335,344,WP_046463600.1,Txe/YoeB family addiction module toxin,PSPTO_RS01790,,366822,367124,-,NC_004578.1,0,0,0,0
336,336,336,345,WP_005613797.1,type II toxin-antitoxin system Phd/YefM family antitoxin,PSPTO_RS01795,,367096,367374,-,NC_004578.1,0,0,0,0
337,337,337,346,WP_011103103.1,N-acetylmuramoyl-L-alanine amidase,PSPTO_RS01800,,367634,368413,-,NC_004578.1,0,0,0,0
338,338,338,347,WP_011103104.1,diguanylate cyclase,PSPTO_RS01805,,368509,370542,-,NC_004578.1,0,0,0,0
339,339,339,348,WP_005613805.1,endonuclease/exonuclease/phosphatase family protein,PSPTO_RS01810,,370539,371414,-,NC_004578.1,0,0,0,0
340,340,340,349,WP_005763490.1,thiol:disulfide interchange protein DsbA/DsbL,PSPTO_RS01815,,371424,372068,-,NC_004578.1,0,0,0,0
341,341,341,350,WP_005613810.1,ribosome biogenesis GTP-binding protein YihA/YsxC,PSPTO_RS01820,yihA,372362,372997,+,NC_004578.1,0,0,0,0
342,342,342,351,WP_005763493.1,DNA polymerase I,PSPTO_RS01825,polA,373243,376008,-,NC_004578.1,0,0,0,0
343,343,343,352,WP_003380192.1,DUF2782 domain-containing protein,PSPTO_RS01830,,376083,376370,+,NC_004578.1,0,0,0,0
344,344,344,353,WP_005763495.1,homoserine kinase,PSPTO_RS01835,,376407,377357,+,NC_004578.1,0,0,0,0
345,345,345,354,WP_011103107.1,LacI family DNA-binding transcriptional regulator,PSPTO_RS01840,,377461,378507,-,NC_004578.1,0,0,0,0
346,346,346,356,WP_011103108.1,LLM class flavin-dependent oxidoreductase,PSPTO_RS01850,,381023,382348,+,NC_004578.1,0,0,0,0
347,347,347,357,WP_011103109.1,sulfonate ABC transporter substrate-binding protein,PSPTO_RS01855,,382479,383414,+,NC_004578.1,0,0,0,0
348,348,348,358,WP_011103110.1,L-glyceraldehyde 3-phosphate reductase,PSPTO_RS01860,mgrA,383497,384534,+,NC_004578.1,0,0,0,0
349,349,349,359,WP_002555721.1,nitrogen regulation protein NR(I),PSPTO_RS01865,ntrC,384711,386147,-,NC_004578.1,0,0,0,0
350,350,350,360,WP_011103111.1,nitrogen regulation protein NR(II),PSPTO_RS01870,glnL,386144,387229,-,NC_004578.1,0,0,0,0
351,351,351,361,WP_011103113.1,DUF4124 domain-containing protein,PSPTO_RS01875,,387513,388145,-,NC_004578.1,0,0,0,0
352,352,352,362,WP_046463602.1,DUF4124 domain-containing protein,PSPTO_RS01880,,388142,388723,-,NC_004578.1,0,0,0,0
353,353,353,363,WP_011103115.1,chorismate mutase,PSPTO_RS01885,,388763,389320,-,NC_004578.1,0,0,0,0
354,354,354,364,WP_164923171.1,IS1182 family transposase,PSPTO_RS01890,,389541,390965,-,NC_004578.1,0,0,0,0
355,355,355,365,WP_005763515.1,glutamate--ammonia ligase,PSPTO_RS01895,glnA,391090,392496,-,NC_004578.1,0,0,0,0
356,356,356,366,WP_003380207.1,tRNA 4-thiouridine(8) synthase ThiI,PSPTO_RS01900,thiI,392832,394286,+,NC_004578.1,0,0,0,0
357,357,357,367,WP_005737390.1,translational GTPase TypA,PSPTO_RS01905,typA,394429,396249,+,NC_004578.1,0,0,0,0
358,358,358,368,WP_005737391.1,DeoR/GlpR family DNA-binding transcription regulator,PSPTO_RS01910,,396350,397174,-,NC_004578.1,0,0,0,0
359,359,359,369,WP_011103118.1,L-iditol 2-dehydrogenase,PSPTO_RS01915,,397298,398071,-,NC_004578.1,0,0,0,0
360,360,360,370,WP_005763521.1,sugar ABC transporter substrate-binding protein,PSPTO_RS01920,,398111,399427,-,NC_004578.1,0,0,0,0
361,361,361,371,WP_011103119.1,AraC family transcriptional regulator,PSPTO_RS01925,,399709,400608,+,NC_004578.1,0,0,0,0
362,362,362,372,WP_005763524.1,sodium:proton antiporter,PSPTO_RS01930,,400609,401868,-,NC_004578.1,0,0,0,0
363,363,363,373,WP_003373363.1,DUF2790 domain-containing protein,PSPTO_RS01935,,402145,402474,-,NC_004578.1,0,0,0,0
364,364,364,374,WP_017698872.1,hypothetical protein,PSPTO_RS01940,,402691,402915,+,NC_004578.1,0,0,0,0
365,365,365,375,WP_005763528.1,OprD family porin,PSPTO_RS01945,,403338,404663,+,NC_004578.1,0,0,0,0
366,366,366,376,WP_007247551.1,MATE family efflux transporter,PSPTO_RS01950,,404865,406241,+,NC_004578.1,0,0,0,0
367,367,367,377,WP_007247550.1,AMP-binding protein,PSPTO_RS01955,,406323,407510,+,NC_004578.1,0,1,0,1
368,368,368,378,WP_011103120.1,IS110-like element ISPsy7 family transposase,PSPTO_RS01960,,407868,408890,-,NC_004578.1,0,0,0,0
369,369,369,379,WP_011103121.1,DUF6531 domain-containing protein,PSPTO_RS01965,,408969,411536,-,NC_004578.1,0,0,0,0
370,370,370,380,WP_011103122.1,hypothetical protein,PSPTO_RS01970,,411649,412236,-,NC_004578.1,0,1,1,0
371,371,371,381,WP_011103123.1,CusA/CzcA family heavy metal efflux RND transporter,PSPTO_RS01975,,412540,415701,-,NC_004578.1,0,0,0,0
372,372,372,382,WP_005763543.1,efflux RND transporter periplasmic adaptor subunit,PSPTO_RS01980,,415726,416994,-,NC_004578.1,0,0,0,0
373,373,373,383,WP_007244563.1,TolC family protein,PSPTO_RS01985,,417062,418288,-,NC_004578.1,0,0,0,0
374,374,374,384,WP_003382360.1,heavy metal response regulator transcription factor,PSPTO_RS01990,,418542,419216,+,NC_004578.1,0,0,0,0
375,375,375,385,WP_011103124.1,heavy metal sensor histidine kinase,PSPTO_RS01995,,419213,420604,+,NC_004578.1,0,0,0,0
376,376,376,386,WP_003382364.1,MAPEG family protein,PSPTO_RS02000,,420719,421120,+,NC_004578.1,0,0,0,0
377,377,377,387,WP_005763550.1,DUF1090 domain-containing protein,PSPTO_RS02005,,421174,421584,-,NC_004578.1,0,0,0,0
378,378,378,388,WP_011103125.1,NAD-dependent DNA ligase LigB,PSPTO_RS02010,ligB,421625,423310,-,NC_004578.1,0,0,0,0
379,379,379,389,WP_002555698.1,methionine adenosyltransferase,PSPTO_RS02015,metK,423533,424723,-,NC_004578.1,0,0,0,0
380,380,380,390,WP_005763555.1,metalloregulator ArsR/SmtB family transcription factor,PSPTO_RS02020,,424744,425739,-,NC_004578.1,0,0,0,0
381,381,381,391,WP_007244559.1,transketolase,PSPTO_RS02025,tkt,425999,427996,+,NC_004578.1,0,0,0,0
382,382,382,392,WP_011103126.1,erythrose-4-phosphate dehydrogenase,PSPTO_RS02030,epd,428140,429183,+,NC_004578.1,0,0,0,0
383,383,383,393,WP_005763560.1,phosphoglycerate kinase,PSPTO_RS02035,,429206,430369,+,NC_004578.1,0,0,0,0
384,384,384,394,WP_003382372.1,lipoprotein,PSPTO_RS02040,,430397,430630,+,NC_004578.1,0,0,0,0
385,385,385,395,WP_003382373.1,MliC family protein,PSPTO_RS02045,,430717,431043,+,NC_004578.1,0,0,0,0
386,386,386,396,WP_005763563.1,fructose-bisphosphate aldolase class II,PSPTO_RS02050,fba,431157,432221,+,NC_004578.1,0,0,0,0
387,387,387,397,WP_005763565.1,DUF3010 family protein,PSPTO_RS02055,,432379,432798,-,NC_004578.1,0,0,0,0
388,388,388,398,WP_005763567.1,DUF1311 domain-containing protein,PSPTO_RS02060,,432854,433264,-,NC_004578.1,0,0,0,0
389,389,389,399,WP_003382379.1,dipeptidase,PSPTO_RS02065,,433493,434470,+,NC_004578.1,0,0,0,0
390,390,390,400,WP_011103127.1,DUF5943 domain-containing protein,PSPTO_RS02070,,434554,435084,+,NC_004578.1,0,0,0,0
391,391,391,401,WP_011103128.1,dimethylglycine demethylation protein DgcA,PSPTO_RS02075,dgcA,435100,437160,+,NC_004578.1,0,0,0,0
392,392,392,402,WP_046463891.1,dimethylglycine demethylation protein DgcB,PSPTO_RS02080,dgcB,437283,439244,+,NC_004578.1,0,0,0,0
393,393,393,403,WP_046463890.1,electron transfer flavoprotein subunit alpha/FixB family protein,PSPTO_RS02085,,439244,440464,+,NC_004578.1,0,0,0,0
